customer_id,first_name,last_name,gender,age,region,income_bracket
12290,Manan,Kala,F,28,Raipur,High
12291,Jason,Chakrabarti,F,59,Agartala,Low
12292,Anita,Bhandari,O,49,Dehradun,High
12293,Faqid,Doshi,F,54,Thiruvananthapuram,High
12294,Radha,Jani,F,43,Bengaluru,Low
12295,Aarini,Modi,O,27,Dispur,High
12296,Zehaan,Muni,O,38,Chandigarh,Low
12297,Abdul,Dasgupta,F,42,Bengaluru,Low
12298,Falak,Subramanian,O,56,Jaipur,Medium
12299,Jasmit,Bal,F,38,Imphal,Low
12300,Kai,Dora,M,48,Raipur,High
12301,Unnati,Suresh,M,62,Itanagar,Medium
12302,Kala,Konda,O,44,Agartala,Low
12303,Finn,Puri,O,23,Dehradun,High
12304,Peter,Choudhary,F,50,Lucknow,Medium
12305,Isaiah,Choudhary,O,19,Srinagar,Low
12306,Krishna,Panchal,F,31,Srinagar,Medium
12307,Balvan,Thaker,O,48,Gangtok,Low
12308,Laban,Kota,O,38,Bengaluru,Low
12309,Nakul,Trivedi,F,56,Chennai,Low
12310,Lila,Aurora,O,42,Bhopal,High
12311,Udyati,Bali,O,26,Shimla,Low
12312,Lohit,Upadhyay,O,51,Jaipur,High
12313,Anamika,Misra,F,34,Jaipur,Low
12314,Chavvi,Tak,O,35,Jaipur,High
12315,Lucky,Gupta,F,57,Bhubaneswar,Medium
12316,Nikita,Srinivasan,O,34,Aizawl,Low
12317,Tejas,Varughese,M,20,Shillong,Medium
12318,Chatura,Om,F,46,Kolkata,Medium
12319,Maanas,Karan,O,59,Raipur,Medium
12320,Watika,Sodhi,O,48,Imphal,Medium
12321,Tara,Tripathi,O,46,Amaravati,Low
12322,Janya,Grewal,M,28,Panaji,Low
12323,Frederick,Grover,M,42,Itanagar,Low
12324,Saumya,Sathe,O,33,Jaipur,High
12325,Jeet,Bhandari,F,51,Panaji,Low
12326,Madhavi,Goyal,O,32,Ranchi,High
12327,Wyatt,Sha,M,20,Kolkata,Medium
12328,Gunbir,Lata,F,42,Kolkata,Medium
12329,Om,Patil,O,45,Chandigarh,Low
12330,Bhanumati,Thakkar,O,35,Imphal,Medium
12331,Hemangini,Ganesh,M,46,Kohima,Low
12332,Samesh,Chopra,O,37,Hyderabad,Medium
12333,Kashvi,Majumdar,M,51,Raipur,High
12334,Gabriel,Shroff,M,54,Kolkata,Low
12335,Zayyan,Balakrishnan,O,47,Kohima,High
12336,Hema,Bhatnagar,O,37,Shillong,Low
12337,Indali,Barman,F,24,Delhi,High
12338,Nisha,Kapadia,M,48,Aizawl,Low
12339,Keya,Walia,M,25,Gandhinagar,High
12340,Aryan,Ahluwalia,O,45,Panaji,Low
12341,Aarnav,Narayanan,O,51,Jaipur,High
12342,Janaki,Balakrishnan,F,50,Bhopal,High
12343,Baljiwan,Narayan,M,54,Hyderabad,High
12344,Vansha,Edwin,F,35,Thiruvananthapuram,Low
12345,Samar,Venkatesh,M,35,Shillong,Low
12346,Bachittar,Grewal,O,65,Dehradun,Low
12347,Sachi,Sankaran,O,49,Panaji,Medium
12348,Sachi,Sehgal,M,36,Amaravati,Low
12349,Ekani,Chowdhury,M,25,Dehradun,High
12350,Ganga,Dayal,O,65,Dehradun,Low
12351,Tanvi,Dua,F,20,Srinagar,Medium
12352,Chanchal,Divan,O,49,Imphal,High
12353,Kai,Sen,M,61,Dehradun,Low
12354,Tanish,Sathe,F,27,Mumbai,High
12355,Azaan,Gara,O,44,Chandigarh,Medium
12356,Meera,Chandra,F,38,Ranchi,High
12357,Chaitanya,Rajagopalan,O,35,Lucknow,High
12358,Upasna,Pradhan,O,60,Srinagar,High
12359,Suhani,Singh,M,21,Dispur,Medium
12360,Vasana,Mand,F,63,Raipur,Low
12361,Sneha,Sastry,O,27,Jaipur,Low
12362,Azaan,Dyal,F,40,Dehradun,Low
12363,Oviya,Sawhney,M,18,Aizawl,Medium
12364,Indali,Panchal,M,56,Lucknow,High
12365,George,Dyal,F,22,Chandigarh,High
12366,Dakshesh,Bajaj,M,50,Lucknow,Medium
12367,Anika,Narasimhan,O,57,Gandhinagar,Medium
12368,Hiral,Basu,M,46,Kohima,Medium
12369,Jalsa,Rattan,F,57,Delhi,Medium
12370,Jonathan,Garde,O,61,Aizawl,High
12371,Gayathri,Varma,O,37,Patna,High
12372,Vansha,Thakur,O,60,Chennai,Medium
12373,Udyati,Nigam,M,41,Chennai,High
12374,Rajata,Rattan,O,33,Itanagar,High
12375,Zehaan,Dora,O,40,Jaipur,Medium
12376,Leela,Bala,M,29,Gangtok,High
12377,Urmi,Misra,F,45,Patna,Medium
12378,Udyati,Kar,F,39,Delhi,High
12379,Qasim,Kant,M,41,Gandhinagar,High
12380,Barkha,Mohan,F,48,Imphal,Low
12381,Ijaya,Tak,O,18,Ranchi,Low
12382,Harini,Iyer,F,39,Gangtok,Medium
12383,Suhani,Wagle,M,65,Patna,Low
12384,Oscar,Dixit,O,50,Bengaluru,Medium
12385,Priya,Murty,F,60,Agartala,High
12386,Farhan,Parmar,F,26,Kolkata,Medium
12387,Diya,Raj,O,37,Aizawl,Medium
12388,Darsh,Parsa,O,27,Itanagar,Low
12389,Aarna,Babu,M,55,Dehradun,Low
12390,Bhavya,Rastogi,O,36,Lucknow,Medium
12391,Faras,Shroff,M,48,Bhubaneswar,Low
12392,Nakul,Randhawa,O,20,Dispur,High
12393,Urmi,Balan,M,58,Gandhinagar,Medium
12394,Maanas,Palan,O,21,Bhubaneswar,Low
12395,Lavanya,Sachdev,F,54,Dispur,Medium
12396,Maanas,Kamdar,F,31,Itanagar,High
12397,Jeremiah,Sidhu,M,55,Gandhinagar,Medium
12398,Qabil,Sharaf,M,32,Chennai,Medium
12399,Ekaja,Choudhry,M,52,Amaravati,Medium
12400,Lekha,Toor,M,41,Chandigarh,Medium
12401,Anay,Madan,M,54,Itanagar,Low
12402,Advaith,Barad,M,31,Thiruvananthapuram,High
12403,Vasana,Palan,M,21,Chennai,High
12404,Yatan,Wable,F,32,Dehradun,Low
12405,Qarin,Garde,O,33,Ranchi,Low
12406,Vyanjana,Shukla,O,61,Gandhinagar,Low
12407,Zehaan,Shetty,O,56,Gangtok,High
12408,Harish,Dasgupta,M,34,Agartala,High
12409,Ryan,Rajagopalan,O,35,Amaravati,Low
12410,Saksham,Ravel,M,54,Dispur,High
12411,Qushi,Walia,M,29,Srinagar,High
12412,Aryan,Behl,M,52,Ranchi,Medium
12413,Yashawini,Nagy,M,57,Bengaluru,Low
12414,Eiravati,Dora,M,36,Gandhinagar,Medium
12415,Falan,Chada,O,57,Imphal,High
12416,Vamakshi,Karpe,F,45,Itanagar,High
12417,Arjun,Gokhale,F,52,Aizawl,Low
12418,Divya,Dalal,M,56,Bengaluru,High
12419,Faris,Dora,O,49,Dispur,High
12420,Aachal,Chokshi,F,37,Bhopal,Low
12421,Peter,Prabhu,F,34,Dehradun,Low
12422,Charvi,Thakkar,M,49,Kolkata,Low
12423,Rudra,Pau,O,39,Bhubaneswar,Medium
12424,Rajata,Mittal,F,44,Dehradun,Low
12425,Ansh,Toor,M,21,Srinagar,High
12426,Udarsh,Kala,M,21,Lucknow,Low
12427,Oscar,Vyas,M,20,Lucknow,Low
12428,Mohini,Mannan,M,31,Patna,Low
12429,Janaki,Borde,F,55,Mumbai,Low
12430,Idika,Pall,F,23,Raipur,Medium
12431,Madhav,Kurian,M,21,Ranchi,Medium
12432,Idika,Tank,M,32,Thiruvananthapuram,High
12433,Kevin,Dugar,O,43,Gangtok,High
12434,Kashvi,Chacko,O,48,Dispur,Medium
12435,Divya,Ramanathan,M,56,Raipur,Medium
12436,Kamya,Dara,F,25,Kolkata,Medium
12437,Gautam,Basu,M,65,Kolkata,Medium
12438,Eshana,Mitter,M,52,Kohima,High
12439,Falan,Sachdeva,O,42,Delhi,Low
12440,Omisha,Sastry,F,45,Dispur,Medium
12441,Theodore,Bath,M,24,Shimla,Medium
12442,Mitali,Goel,F,56,Jaipur,Medium
12443,Wyatt,Kakar,M,56,Dehradun,High
12444,Yashasvi,Suri,M,26,Gangtok,High
12445,Kavya,Ben,M,60,Chandigarh,Medium
12446,Chakradhar,Kulkarni,F,46,Chennai,High
12447,Yashica,Lalla,F,24,Itanagar,High
12448,Chakrika,Chawla,F,23,Jaipur,Medium
12449,Jonathan,Randhawa,M,23,Hyderabad,Low
12450,Gabriel,Gera,M,45,Srinagar,High
12451,Bishakha,Vig,O,55,Mumbai,High
12452,Jhalak,Chawla,M,64,Shimla,Low
12453,Jeremiah,Kunda,M,64,Dispur,Medium
12454,Aditya,Tata,M,45,Gandhinagar,High
12455,Warjas,Varghese,O,29,Mumbai,Low
12456,Orinder,Memon,O,28,Kohima,Medium
12457,George,Raval,O,28,Srinagar,High
12458,Warda,Bhatia,M,58,Shillong,Low
12459,Ishanvi,Madan,M,52,Lucknow,Medium
12460,Samar,Parmer,M,48,Itanagar,Low
12461,Naveen,Vaidya,M,38,Kohima,High
12462,Aadi,Prakash,F,49,Gangtok,High
12463,Urishilla,Salvi,O,50,Raipur,High
12464,Tejas,Malhotra,O,51,Kohima,High
12465,Kiaan,Buch,M,22,Delhi,Low
12466,Yachana,Kibe,O,51,Thiruvananthapuram,Medium
12467,Matthew,Jhaveri,F,31,Amaravati,High
12468,Riya,Golla,M,59,Agartala,Low
12469,Vaishnavi,Sabharwal,F,46,Shimla,Low
12470,Chakrika,Barman,F,31,Chennai,High
12471,Zansi,Kaul,O,24,Ranchi,Medium
12472,Arunima,Grewal,O,40,Aizawl,Low
12473,Jagvi,Biswas,M,21,Hyderabad,High
12474,Ansh,Mody,F,64,Bhopal,High
12475,Vidhi,Karpe,F,40,Chandigarh,Low
12476,Nimrat,Dhillon,M,47,Dispur,High
12477,Aarini,Mane,O,47,Srinagar,Medium
12478,Naksh,Wali,F,44,Dispur,Medium
12479,Tanmayi,Panchal,M,43,Gangtok,Low
12480,Pushti,Krishnan,M,39,Imphal,High
12481,Omaja,Narasimhan,O,23,Hyderabad,Low
12482,Saumya,Ramanathan,F,65,Thiruvananthapuram,Low
12483,Vedhika,Kakar,M,34,Agartala,Medium
12484,Rushil,Salvi,O,45,Ranchi,Low
12485,Manan,Bhavsar,F,62,Hyderabad,Low
12486,Fitan,Natt,F,24,Hyderabad,High
12487,Hitesh,Pradhan,F,37,Delhi,Medium
12488,Quincy,Bava,M,43,Shimla,High
12489,Naveen,Bahri,F,23,Bhopal,Low
12490,Aarush,Seth,O,39,Bhubaneswar,Medium
12491,Sneha,Jayaraman,F,26,Panaji,Medium
12492,Hitesh,Ray,F,23,Itanagar,High
12493,Neha,Hans,M,28,Chandigarh,Medium
12494,Anusha,Banik,M,22,Jaipur,Low
12495,Girish,Goda,F,22,Chennai,High
12496,Logan,Datta,M,20,Gangtok,Medium
12497,Jason,Parekh,F,62,Agartala,Low
12498,Hardik,Sha,M,53,Jaipur,Medium
12499,Ekansh,Memon,M,62,Hyderabad,High
12500,Abhiram,Bajwa,F,33,Thiruvananthapuram,Low
12501,Pranit,Sawhney,O,54,Chandigarh,Low
12502,Vedhika,Garde,M,39,Shimla,Medium
12503,Keya,Rao,F,51,Srinagar,High
12504,Krishna,Kari,O,24,Kolkata,High
12505,Liam,Bakshi,F,60,Chandigarh,Low
12506,Watika,Seth,O,57,Thiruvananthapuram,Low
12507,Pushti,Krishnan,O,26,Jaipur,Medium
12508,Yauvani,Mammen,F,22,Bhopal,Medium
12509,Robert,Tak,F,22,Chandigarh,High
12510,Priya,Bassi,O,34,Kohima,High
12511,Bimala,Nayak,M,59,Jaipur,Low
12512,Ishita,Lala,M,24,Shillong,Medium
12513,Charvi,Guha,M,39,Bhopal,Medium
12514,Bimala,Chana,M,59,Gangtok,Low
12515,Kalpit,Tandon,O,42,Jaipur,Medium
12516,Nisha,Modi,F,28,Panaji,High
12517,Jeevika,Boase,F,22,Patna,Low
12518,Arunima,Shenoy,O,20,Bhopal,High
12519,Chasmum,Walla,M,30,Raipur,High
12520,Hardik,Sethi,M,40,Patna,High
12521,Warinder,Joshi,M,62,Raipur,High
12522,Nidra,Srivastava,M,18,Kohima,Medium
12523,Nicholas,Mohanty,F,26,Thiruvananthapuram,High
12524,Chandresh,Sangha,O,65,Mumbai,Low
12525,Fiyaz,Bhandari,O,58,Dispur,Medium
12526,Turvi,Palan,O,19,Shimla,Medium
12527,Bhavani,Biswas,M,31,Shillong,Low
12528,Omisha,Ahluwalia,O,23,Gandhinagar,High
12529,Yashodhara,Master,M,25,Itanagar,Low
12530,Charles,Ratti,F,21,Chandigarh,Medium
12531,Nisha,Seth,F,39,Agartala,High
12532,Ronith,Balasubramanian,F,54,Bhubaneswar,Low
12533,Pallavi,Thakkar,F,26,Dispur,Medium
12534,Faqid,Sachdev,M,65,Aizawl,Medium
12535,Devika,Singh,M,57,Jaipur,High
12536,Frado,Bhasin,F,54,Srinagar,Medium
12537,Barkha,Kala,M,65,Thiruvananthapuram,Medium
12538,Vidhi,Morar,F,38,Shimla,Low
12539,Aadi,Rajan,M,32,Lucknow,High
12540,Fariq,Ramaswamy,F,39,Shillong,Medium
12541,Karan,Kibe,F,31,Bengaluru,Low
12542,Raagini,Samra,O,53,Imphal,Low
12543,Darpan,Pandey,F,57,Mumbai,High
12544,Jeremiah,Uppal,O,38,Bhubaneswar,Low
12545,Chavvi,Bose,F,60,Aizawl,Medium
12546,Lipika,Bera,F,31,Gandhinagar,Medium
12547,Hredhaan,Butala,M,46,Shimla,Medium
12548,Tanish,D’Alia,F,49,Srinagar,Low
12549,Kalpit,Chaudhry,O,53,Itanagar,High
12550,Hritik,Lad,O,19,Srinagar,Medium
12551,Balendra,Nadkarni,F,32,Mumbai,Low
12552,Yasti,Mall,F,53,Thiruvananthapuram,High
12553,Widisha,Sule,F,61,Kolkata,High
12554,Oscar,Murty,O,58,Mumbai,High
12555,Yashodhara,Sankar,O,44,Delhi,Low
12556,Manya,Venkatesh,O,52,Jaipur,Low
12557,Vyanjana,Shan,O,20,Dispur,Low
12558,Ekaraj,Deep,O,23,Itanagar,Medium
12559,Adya,Batta,F,58,Imphal,High
12560,Anusha,Dave,F,26,Kolkata,Low
12561,Farhan,Mallick,F,29,Imphal,Medium
12562,Harshil,Murthy,O,42,Amaravati,Medium
12563,William,Cheema,O,18,Raipur,Medium
12564,Chasmum,Malhotra,O,36,Aizawl,High
12565,Anthony,Koshy,O,55,Bengaluru,Low
12566,Daksh,Varughese,M,42,Agartala,Low
12567,Mugdha,Bath,F,30,Itanagar,Low
12568,Wridesh,Srinivasan,F,52,Amaravati,High
12569,Janaki,Srinivasan,F,27,Shimla,Medium
12570,Yauvani,Joshi,M,64,Kolkata,High
12571,Isaac,Guha,M,41,Delhi,High
12572,Jason,Oak,M,53,Bengaluru,Low
12573,Kashvi,Nadkarni,M,29,Dehradun,Medium
12574,Aarini,Kapoor,O,54,Bengaluru,Medium
12575,Yasti,De,M,21,Shillong,High
12576,Vasatika,Prashad,F,18,Kohima,High
12577,Hemangini,Sachar,O,59,Bengaluru,High
12578,Ati,Sen,F,64,Patna,High
12579,Girish,Parmar,O,19,Gangtok,Medium
12580,Advika,Nanda,O,45,Jaipur,Low
12581,Tarak,Pradhan,O,22,Gangtok,Low
12582,Zarna,Oommen,F,27,Thiruvananthapuram,High
12583,Suhani,Bala,F,34,Shimla,Low
12584,Amaira,Sanghvi,F,45,Shimla,Low
12585,Ishaan,Morar,M,60,Panaji,High
12586,Qushi,Pau,M,45,Imphal,Medium
12587,Jeevika,Rout,O,29,Bhopal,Medium
12588,Suhani,Sha,F,57,Hyderabad,Medium
12589,Daksha,Tiwari,F,31,Dehradun,Medium
12590,Krish,Puri,O,43,Agartala,High
12591,Yamini,Vala,O,43,Chennai,High
12592,Chasmum,Choudhury,M,22,Aizawl,High
12593,Guneet,Sethi,F,64,Shimla,Low
12594,Nitara,Bir,F,53,Aizawl,Medium
12595,Nilima,Varughese,O,35,Patna,High
12596,Pratyush,Mander,M,58,Kolkata,Low
12597,Anthony,Dutta,M,45,Shimla,High
12598,Champak,Roy,F,36,Kolkata,Low
12599,Sanya,Ramakrishnan,O,35,Raipur,High
12600,Bakhshi,Dixit,O,49,Chennai,Low
12601,Balendra,Pall,M,27,Panaji,Medium
12602,Tanmayi,Batra,F,46,Srinagar,Medium
12603,Nachiket,Talwar,O,35,Patna,Medium
12604,Nakul,Srivastava,F,55,Lucknow,Low
12605,Upkaar,Sami,F,19,Chennai,High
12606,Vivaan,Krishnamurthy,F,21,Imphal,High
12607,Harsh,Basak,O,30,Bhopal,High
12608,Ekiya,Batra,F,41,Hyderabad,Medium
12609,Rachana,Batta,M,40,Chandigarh,Low
12610,Damyanti,Mohan,F,33,Panaji,High
12611,Amara,Devan,F,37,Gangtok,Medium
12612,Ekansh,Deo,M,22,Panaji,Low
12613,Bhavani,Ben,F,35,Delhi,Medium
12614,Bina,Dugal,F,18,Bhopal,Medium
12615,Aradhana,Hegde,F,35,Hyderabad,Low
12616,Mason,Bava,O,27,Panaji,High
12617,Noah,Ganesan,O,37,Thiruvananthapuram,High
12618,Omkaar,Comar,F,39,Shillong,Low
12619,Advaith,Upadhyay,O,42,Chennai,Medium
12620,Anirudh,Magar,O,35,Delhi,Medium
12621,Rehaan,Palla,O,33,Hyderabad,Low
12622,Dipta,Goyal,F,64,Chandigarh,Low
12623,Shivani,Bhat,M,24,Bhubaneswar,Low
12624,Wriddhish,Aurora,F,41,Thiruvananthapuram,Low
12625,Samuel,Bera,F,44,Hyderabad,Low
12626,Harita,Sha,M,23,Ranchi,Low
12627,Lakshit,Hora,F,57,Bhopal,Medium
12628,Gayathri,Verma,F,45,Kolkata,Medium
12629,Widisha,Halder,F,48,Raipur,High
12630,Yashica,Bhagat,O,40,Kohima,High
12631,Pahal,Gaba,F,62,Dehradun,High
12632,Qadim,Talwar,M,24,Bengaluru,High
12633,Devika,Kadakia,M,23,Imphal,Medium
12634,Chatresh,Sarraf,F,31,Gandhinagar,Low
12635,Advika,Kothari,F,41,Bengaluru,Medium
12636,Mason,Randhawa,O,29,Panaji,Low
12637,Guneet,Sur,F,57,Kohima,Low
12638,Garima,Mani,M,54,Shillong,Medium
12639,Zarna,Rattan,M,58,Delhi,High
12640,Xiti,Manne,O,45,Gandhinagar,Low
12641,Benjamin,Bal,F,26,Thiruvananthapuram,Low
12642,Inaya,Garg,F,48,Dispur,Medium
12643,Darika,Ravel,O,35,Srinagar,Medium
12644,Karan,Boase,O,49,Lucknow,Low
12645,Banjeet,Date,O,36,Amaravati,Medium
12646,Charvi,Sarin,F,48,Bhubaneswar,Medium
12647,Ekansh,Bhatnagar,M,45,Imphal,Low
12648,Utkarsh,Dey,F,34,Bengaluru,Medium
12649,Yuvraj,Cheema,M,18,Jaipur,High
12650,Widisha,Ahluwalia,F,40,Raipur,Medium
12651,Yasti,Ganesan,O,62,Gandhinagar,Medium
12652,Rachita,Shetty,O,44,Raipur,Medium
12653,Darpan,Uppal,F,40,Aizawl,High
12654,Priya,Iyengar,M,49,Dispur,Medium
12655,Hiral,Raman,F,43,Aizawl,Medium
12656,Chaitanya,Karpe,M,54,Bhopal,High
12657,Rachana,Purohit,M,41,Amaravati,Low
12658,Sarthak,Char,O,23,Hyderabad,Low
12659,Dev,Barad,O,65,Gandhinagar,Medium
12660,Lohit,Kaur,M,39,Chandigarh,High
12661,Vrishti,Gopal,M,54,Patna,Medium
12662,Udyati,Rao,O,22,Panaji,Medium
12663,Ekanta,Majumdar,O,22,Kohima,Medium
12664,Jhalak,Shanker,O,47,Dehradun,Low
12665,Lipika,Gera,O,40,Patna,Low
12666,Lucky,Lala,O,18,Panaji,High
12667,Victor,Varkey,F,37,Hyderabad,Medium
12668,Nachiket,Jani,F,57,Amaravati,Medium
12669,Vihaan,Kata,M,62,Patna,Low
12670,Urmi,Mukhopadhyay,M,60,Hyderabad,Medium
12671,Ekavir,Hayre,M,42,Chennai,Medium
12672,Kabir,Behl,O,25,Patna,Medium
12673,Manya,Goda,F,32,Amaravati,Low
12674,Darika,Pal,M,62,Kolkata,High
12675,Eesha,Kalla,F,33,Raipur,Low
12676,Urishilla,Kata,M,56,Aizawl,High
12677,Oscar,Rajan,O,49,Itanagar,Medium
12678,Lekha,Dugar,F,50,Gandhinagar,Medium
12679,Yochana,Ramesh,M,60,Amaravati,Low
12680,Ucchal,Gour,O,46,Amaravati,Low
12681,Tanish,Dhawan,O,56,Shimla,Medium
12682,Nitara,Srivastava,O,65,Patna,High
12683,Pratyush,Pingle,F,51,Srinagar,Medium
12684,Yatin,Nath,F,61,Jaipur,Medium
12685,Anmol,Sawhney,O,58,Jaipur,Low
12686,Jairaj,Dara,O,34,Raipur,High
12687,Azaan,Sem,M,32,Amaravati,High
12688,Arjun,Agrawal,F,34,Patna,Low
12689,Nicholas,Guha,F,47,Shimla,High
12690,Aarush,Ghosh,O,38,Shillong,High
12691,Aashi,Jain,M,50,Mumbai,High
12692,Bhavini,Gala,O,58,Dispur,Medium
12693,Gavin,Mody,M,36,Chennai,Medium
12694,Falguni,Rajagopal,M,63,Raipur,High
12695,Noah,Sood,O,48,Srinagar,Medium
12696,Zaitra,Jain,M,43,Thiruvananthapuram,Low
12697,Sanya,Mani,O,32,Srinagar,Low
12698,Anika,Bal,O,38,Bhubaneswar,Low
12699,Damini,Dugal,F,41,Kohima,Medium
12700,Aarna,Lalla,O,52,Chennai,High
12701,Panini,Bhatt,O,20,Gandhinagar,Medium
12702,Lakshit,Bora,M,63,Kolkata,Low
12703,Elijah,Deol,M,48,Dehradun,Low
12704,Laban,Kunda,M,47,Bhubaneswar,Low
12705,Yashvi,Mand,F,32,Jaipur,Low
12706,Nakul,Trivedi,O,55,Mumbai,High
12707,Faraj,Khurana,M,30,Kolkata,High
12708,Lekha,Uppal,M,62,Delhi,High
12709,Manan,Basak,O,56,Aizawl,Medium
12710,Girish,Bhardwaj,O,30,Dispur,High
12711,Bhavini,Raval,M,64,Raipur,Low
12712,Abhiram,Sagar,F,21,Patna,Low
12713,Urmi,Bora,M,25,Kohima,Medium
12714,Avi,Divan,F,62,Imphal,Medium
12715,Falguni,Wadhwa,F,55,Hyderabad,High
12716,Arjun,Srinivasan,M,30,Kohima,Low
12717,Hiral,Chaudhry,M,62,Shillong,Medium
12718,Vihaan,Mishra,M,57,Thiruvananthapuram,High
12719,Damini,Oza,F,36,Aizawl,Low
12720,Pavani,Bobal,O,41,Mumbai,Medium
12721,Girik,Minhas,M,61,Panaji,High
12722,Harita,Khurana,M,31,Amaravati,Medium
12723,Pranav,Bhatti,F,59,Hyderabad,High
12724,Logan,Narayan,F,59,Amaravati,Medium
12725,Aryan,Chopra,F,64,Dispur,Medium
12726,Ekapad,Venkataraman,O,34,Jaipur,High
12727,Naksh,Singh,F,42,Ranchi,Low
12728,Daniel,Sane,F,37,Amaravati,Medium
12729,Ethan,Basu,F,52,Ranchi,High
12730,Turvi,Johal,M,53,Aizawl,Low
12731,Wishi,Mannan,M,41,Thiruvananthapuram,Medium
12732,Advay,Joshi,O,36,Kohima,High
12733,Abha,Kunda,F,28,Chandigarh,High
12734,Netra,Mangat,M,42,Gangtok,Medium
12735,Girik,Srivastava,O,45,Panaji,Medium
12736,Vanya,Dar,M,53,Mumbai,High
12737,Upma,Varghese,M,60,Kohima,High
12738,Aarush,Sharaf,F,44,Delhi,High
12739,Indira,Keer,M,52,Shimla,Low
12740,Aashi,Patla,M,27,Bhubaneswar,Medium
12741,Dhriti,Wable,M,33,Bengaluru,Low
12742,Aryan,Thaman,O,36,Kohima,High
12743,Mahika,Narasimhan,O,54,Aizawl,Medium
12744,Rehaan,Bava,O,45,Delhi,Low
12745,Chakradev,Bhatti,M,51,Bhubaneswar,Medium
12746,Diya,Murty,O,46,Agartala,High
12747,Odika,Ahluwalia,F,31,Gangtok,Low
12748,Liam,Rama,M,42,Chennai,High
12749,Oscar,Sen,M,53,Chennai,High
12750,Hemani,Arya,M,24,Bengaluru,High
12751,Theodore,Parekh,O,49,Raipur,Medium
12752,Kala,Munshi,O,41,Mumbai,High
12753,Shivani,Kuruvilla,M,21,Dispur,Medium
12754,Neel,Kuruvilla,M,44,Amaravati,Medium
12755,Gagan,Dutt,O,23,Imphal,High
12756,Sanya,Sinha,F,48,Shillong,High
12757,Wriddhish,Muni,F,36,Srinagar,Low
12758,Daniel,Wable,M,41,Bhubaneswar,Medium
12759,Chandresh,Sarna,O,47,Imphal,Low
12760,Hiral,Majumdar,O,39,Delhi,Low
12761,Theodore,Puri,F,33,Panaji,High
12762,Triveni,Nadkarni,O,18,Chennai,High
12763,Mason,Dhingra,O,18,Chandigarh,High
12764,Agastya,More,F,37,Agartala,Low
12765,Xiti,Brahmbhatt,F,20,Gandhinagar,Low
12766,Ishita,Kakar,O,52,Hyderabad,High
12767,Yahvi,Jani,F,36,Bhopal,Medium
12768,Hitesh,Uppal,F,32,Lucknow,Low
12769,Lavanya,Radhakrishnan,O,63,Amaravati,Medium
12770,Bhavna,Doshi,M,32,Dispur,High
12771,Aishani,Shan,F,26,Shillong,Medium
12772,Ucchal,Chowdhury,M,30,Shimla,Medium
12773,Wakeeta,Deshpande,M,55,Dispur,Medium
12774,Onkar,Dubey,M,44,Chennai,Low
12775,Viraj,Sibal,M,59,Gangtok,High
12776,Gautam,Merchant,O,21,Jaipur,High
12777,Chavvi,Barman,M,23,Srinagar,High
12778,Prisha,Jani,O,39,Raipur,High
12779,Faras,De,O,32,Bengaluru,Low
12780,Rushil,Khurana,O,43,Shillong,Low
12781,Tanish,Dugar,F,50,Lucknow,High
12782,Damyanti,Dada,M,25,Bhubaneswar,Low
12783,Vasudha,Dutta,O,26,Thiruvananthapuram,Medium
12784,Gaurangi,Ramanathan,O,25,Gandhinagar,Low
12785,Gagan,Master,M,20,Dehradun,High
12786,Gautam,Chawla,M,40,Itanagar,Low
12787,Gaurika,Sha,O,27,Gandhinagar,Medium
12788,Manthan,Bakshi,O,33,Kohima,Low
12789,Darpan,Goda,F,60,Imphal,Medium
12790,Vamakshi,Ramaswamy,F,45,Kohima,Low
12791,Siddharth,Koshy,F,60,Bengaluru,High
12792,Xalak,Patla,M,54,Itanagar,Medium
12793,Aarna,Shenoy,F,44,Agartala,Medium
12794,Anjali,Bora,O,49,Kolkata,High
12795,Samuel,Mishra,F,44,Mumbai,Medium
12796,Ishani,Sethi,M,63,Mumbai,Medium
12797,Janya,Dayal,O,58,Dispur,Low
12798,Arjun,Subramaniam,F,37,Agartala,Medium
12799,Warda,Lalla,F,43,Shimla,High
12800,Shravya,Din,M,27,Lucknow,Low
12801,Keya,Balay,M,18,Thiruvananthapuram,Medium
12802,Dipta,Sane,M,59,Shimla,Medium
12803,Kai,Varma,O,40,Mumbai,Low
12804,Ekaraj,Rajagopalan,M,31,Amaravati,Low
12805,Kai,Ghose,M,48,Mumbai,Medium
12806,Lavanya,Sura,M,63,Shimla,Medium
12807,Dakshesh,Issac,O,21,Chennai,High
12808,Baghyawati,Shere,O,21,Thiruvananthapuram,Medium
12809,Akshay,Rege,M,45,Dispur,Medium
12810,Chakradhar,Rajagopalan,M,53,Ranchi,Low
12811,Devansh,Chander,F,39,Ranchi,High
12812,Hemani,Mall,F,53,Gangtok,Medium
12813,Siddharth,Varghese,F,50,Shimla,High
12814,Gaurangi,Luthra,M,45,Aizawl,Low
12815,Nilima,Varghese,M,25,Chandigarh,Low
12816,Jasmit,Halder,O,35,Shillong,High
12817,Udyati,Sura,F,52,Delhi,Medium
12818,Eshana,Bhargava,F,32,Shillong,Medium
12819,Aditya,Behl,O,18,Shimla,High
12820,Karan,Kala,M,42,Raipur,High
12821,Aryan,Khosla,M,52,Dispur,High
12822,Kashish,Pillai,M,40,Bhopal,Medium
12823,Vasana,Murty,M,18,Bhubaneswar,Low
